id,occurrenceID,collectionCode,basisOfRecord,recordedBy,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,scientificName,kingdom,phylum,class,order,taxonRank,vernacularName,nomenclaturalCode
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493193,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493200,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493194,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493195,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493196,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493197,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493198,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:054835,INBO:MEETNET:OCC:0493199,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:007907,INBO:MEETNET:OCC:0133342,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007907,INBO:MEETNET:OCC:0133343,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007907,INBO:MEETNET:OCC:0133344,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007907,INBO:MEETNET:OCC:0133345,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007907,INBO:MEETNET:OCC:0133346,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007907,INBO:MEETNET:OCC:0133347,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,egg laying,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:007907,INBO:MEETNET:OCC:0133348,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635693,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635694,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635695,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635696,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635697,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635698,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635705,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635706,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635699,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635700,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635701,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635702,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635703,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:192355,INBO:MEETNET:OCC:0635704,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,casual observation,Calopteryx splendens,Animalia,Arthropoda,Insecta,Odonata,species,Weidebeekjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810464,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,copula,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810465,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810466,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810467,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810468,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Ischnura pumilio,Animalia,Arthropoda,Insecta,Odonata,species,Tengere grasjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810469,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810476,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810477,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810470,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810471,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810472,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810473,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810474,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:249337,INBO:MEETNET:OCC:0810475,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0157517,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156449,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156450,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156451,meetnetten,HumanObservation,https://meetnetten.be,44,unknown,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156452,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156453,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156454,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156455,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156456,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156457,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:012078,INBO:MEETNET:OCC:0156458,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:210366,INBO:MEETNET:OCC:0701120,meetnetten,HumanObservation,https://meetnetten.be,3,unknown,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:210366,INBO:MEETNET:OCC:0701121,meetnetten,HumanObservation,https://meetnetten.be,0,male,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:210366,INBO:MEETNET:OCC:0701122,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:210366,INBO:MEETNET:OCC:0701123,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:210366,INBO:MEETNET:OCC:0701124,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:210366,INBO:MEETNET:OCC:0701125,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:210366,INBO:MEETNET:OCC:0701126,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:288556,INBO:MEETNET:OCC:0931352,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:288556,INBO:MEETNET:OCC:0931353,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:288556,INBO:MEETNET:OCC:0931354,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:288556,INBO:MEETNET:OCC:0931355,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:288556,INBO:MEETNET:OCC:0931356,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:288556,INBO:MEETNET:OCC:0931357,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:288556,INBO:MEETNET:OCC:0931358,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494733,meetnetten,HumanObservation,https://meetnetten.be,64,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494734,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494735,meetnetten,HumanObservation,https://meetnetten.be,11,unknown,adult,copula,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494736,meetnetten,HumanObservation,https://meetnetten.be,4,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494737,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,copula,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494738,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Orthetrum coerulescens,Animalia,Arthropoda,Insecta,Odonata,species,Beekoeverlibel,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494757,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494758,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494751,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494752,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494753,meetnetten,HumanObservation,https://meetnetten.be,7,unknown,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494754,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Pyrrhosoma nymphula,Animalia,Arthropoda,Insecta,Odonata,species,Vuurjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494755,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494756,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494745,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,casual observation,Erythromma najas,Animalia,Arthropoda,Insecta,Odonata,species,Grote roodoogjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494746,meetnetten,HumanObservation,https://meetnetten.be,15,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494747,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494748,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,copula,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494749,meetnetten,HumanObservation,https://meetnetten.be,2,unknown,adult,present,present,casual observation,Cordulia aenea,Animalia,Arthropoda,Insecta,Odonata,species,Smaragdlibel,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494750,meetnetten,HumanObservation,https://meetnetten.be,6,unknown,adult,present,present,casual observation,Libellula quadrimaculata,Animalia,Arthropoda,Insecta,Odonata,species,Viervlek,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494739,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494740,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,casual observation,Calopteryx virgo,Animalia,Arthropoda,Insecta,Odonata,species,Bosbeekjuffer,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494741,meetnetten,HumanObservation,https://meetnetten.be,4,male,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494742,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,copula,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494743,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Brachytron pratense,Animalia,Arthropoda,Insecta,Odonata,species,Glassnijder,ICZN
INBO:MEETNET:EVENT:055092,INBO:MEETNET:OCC:0494744,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Brachytron pratense,Animalia,Arthropoda,Insecta,Odonata,species,Glassnijder,ICZN
INBO:MEETNET:EVENT:008460,INBO:MEETNET:OCC:0136764,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,egg laying,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008460,INBO:MEETNET:OCC:0136765,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008460,INBO:MEETNET:OCC:0136759,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008460,INBO:MEETNET:OCC:0136760,meetnetten,HumanObservation,https://meetnetten.be,0,female,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008460,INBO:MEETNET:OCC:0136761,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008460,INBO:MEETNET:OCC:0136762,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,imago,present,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:008460,INBO:MEETNET:OCC:0136763,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,adult,copula,absent,target species,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806086,meetnetten,HumanObservation,https://meetnetten.be,3,male,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806087,meetnetten,HumanObservation,https://meetnetten.be,1,female,adult,present,present,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806088,meetnetten,HumanObservation,https://meetnetten.be,1,male,adult,present,present,casual observation,Coenagrion puella,Animalia,Arthropoda,Insecta,Odonata,species,Azuurwaterjuffer,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806089,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Orthetrum cancellatum,Animalia,Arthropoda,Insecta,Odonata,species,Gewone oeverlibel,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806090,meetnetten,HumanObservation,https://meetnetten.be,2,male,adult,present,present,casual observation,Anax imperator,Animalia,Arthropoda,Insecta,Odonata,species,Grote keizerlibel,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806091,meetnetten,HumanObservation,https://meetnetten.be,4,male,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806098,meetnetten,HumanObservation,https://meetnetten.be,0,unknown,exuviae,present,absent,target species,Coenagrion pulchellum,Animalia,Arthropoda,Insecta,Odonata,species,Variabele waterjuffer,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806092,meetnetten,HumanObservation,https://meetnetten.be,2,female,adult,present,present,casual observation,Ischnura elegans,Animalia,Arthropoda,Insecta,Odonata,species,Lantaarntje,ICZN
INBO:MEETNET:EVENT:248383,INBO:MEETNET:OCC:0806093,meetnetten,HumanObservation,https://meetnetten.be,1,unknown,adult,present,present,casual observation,Aeshna isoceles,Animalia,Arthropoda,Insecta,Odonata,species,Vroege glazenmaker,ICZN
